Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,SOT-DIV23LF-02-5002-2502-FA,,TTELEC,39,,,,,,,,,,,,
,RK73H1JTTD1743F,,KOASPEER,3027,,,,,,,,,,,,
,RK73H1JTTD3321F,,KOA/SPEER,706,,,,,,,,,,,,
,RC0603FR-0710K5L,,Yageo,2730,,,,,,,,,,,,
,PRC1206T TC10 1.130K 0.05%,,PRECISIONR,1547,,,,,,,,,,,,
,PRC1206T TC10 W 6.980K 0.05%,,PRECISIONR,4212,,,,,,,,,,,,
,RNCF1206ATT59K0,,SEI,3031,,,,,,,,,,,,
,RK73H2ATTD8R66F,,Koa Speer,414,,,,,,,,,,,,
,RC0603FR-079K09L,,Yageo,1379,,,,,,,,,,,,
,CC0603KRX7R7BB104,,Yageo,171,,,,,,,,,,,,
,C0603C182K5RAC,,Kemet Electronics Corp,543,,,,,,,,,,,,
,C0805C104K3RAC7800,,Kemet Electronics Corp,263,,,,,,,,,,,,
,T510X477K006ATE030,,Kemet Electronics Corp,56,,,,,,,,,,,,
,TAJB475K020RNJ,,Avx Corp,805,,,,,,,,,,,,
,293D225X9020B2TE3,,VISHAY/SPR,242,,,,,,,,,,,,
,HZ0805E601R-10,,LAIRD,4086,,,,,,,,,,,,
,ADC081S101CIMF/NOPB,,Texas Instruments,52,,,,,,,,,,,,
,AD977ARZ-REEL,,Analog Devices Inc,204,,,,,,,,,,,,
,MC68HC705C8ACFNE,,NXP Semiconductor,488,,,,,,,,,,,,
,"TC7W74FU,LF",,TOSHIBA,402,,,,,,,,,,,,
,SFMC-104-01-S-D-K-TR,,Samtec Inc,170,,,,,,,,,,,,
,SFMC-105-01-S-D-P-TR,,Samtec Inc,106,,,,,,,,,,,,
,SPX5205M5-L/TR,,MAXLINEAR,364,,,,,,,,,,,,
,MIC5205-3.3YM5TR,,Microchip Technology Inc,105,,,,,,,,,,,,
,LM2937IMPX-5.0/NOPB,,TEXAS INST,69,,,,,,,,,,,,
,TLC2252AIDR,,Texas Instruments,60,,,,,,,,,,,,
,TL032CDR,,Texas Instruments,62,,,,,,,,,,,,
,ATS040SM-1,,CTS,217,,,,,,,,,,,,
,AE1413CB1844,,ANATECH_ELECTRONICS,365,,,,,,,,,,,,
,XFGM-3050KPGSR-P3,,FUJIKURA,3006,,,,,,,,,,,,
,CF2637R 1.413GHZ,,MTRONPTI,153,,,,,,,,,,,,
,X6SD437.5-X9-4CC,,LARK,243,,,,,,,,,,,,
,MSP430F5659IZCAR,,Texas Instruments,2435,,,,,,,,,,,,
,ROS-426-1+,,MINICIRCUI,260,,,,,,,,,,,,
,MAX1834EUT+T,,ANALOG DEV,2410,,,,,,,,,,,,
,HJK-461H-1+,,MINICIRCUI,694,,,,,,,,,,,,
,PVT4FW4SS331,,E-SWITCH,313,,,,,,,,,,,,
,X6SD605-X6-4CC,,LARK,619,,,,,,,,,,,,
,TPS61080DRCT,,Texas Instruments,3338,,,,,,,,,,,,
,DS1816R-10+T&R,,ANALOG DEV,1196,,,,,,,,,,,,
,25LC1024-I/SM,,Microchip Technology Inc,1245,,,,,,,,,,,,
,MP04264,,GOLLEDGE,604,,,,,,,,,,,,
,OPA2333AIDGKR,,Texas Instruments,1524,,,,,,,,,,,,
,CVCO55CC-0775-0800,,CRYSTEK,40,,,,,,,,,,,,
,MDSR-7-10-15,,HAMLIN,2368,,,,,,,,,,,,
,CVCO55CC-0805-0815,,CRYSTEK,38,,,,,,,,,,,,
,533091870,,Molex LLC,2034,,,,,,,,,,,,
,TPS73150DBVR,,Texas Instruments,2530,,,,,,,,,,,,
,861V509ER6,,WINCHESTER,107,,,,,,,,,,,,
,GRM32ER71H475KA88K,,Murata,8026,,,,,,,,,,,,
,742792796,,Wuerth Elektronik,9396,,,,,,,,,,,,
,B17015-ADDS2SN-19.20000,,BOMAR,90,,,,,,,,,,,,
,YFF18AC1E223MT0Y0N,,TDK Corp,2980,,,,,,,,,,,,
,LQW15AN47NJ00,,Murata,9154,,,,,,,,,,,,
,22100,,SCHOTT ELE,21,,,,,,,,,,,,
,QSCF500Q0R3A1GV001T,,JOHANSON D,9382,,,,,,,,,,,,
,NIS6350MT2TXG,,On Semiconductor,820,,,,,,,,,,,,
,S29JL032J70TFI020,,Cypress Semiconductor Corp,6,,,,,,,,,,,,
,TPS73133DBVR,,Texas Instruments,1044,,,,,,,,,,,,
,WSL0805R0300FEA18,,VISHAY,1734,,,,,,,,,,,,
,2744555577,,FAIR-RITE,468,,,,,,,,,,,,
,TPS61081DRCR,,Texas Instruments,147,,,,,,,,,,,,
,KQ0805TTE27NG,,KOA/SPEER,1375,,,,,,,,,,,,
,TA1906A,,TAI SAW TE,92,,,,,,,,,,,,
,BFU530AR,,NXP Semiconductor,739,,,,,,,,,,,,
,2016L260/24MR,,Littelfuse Inc,1403,,,,,,,,,,,,
,DF13G-2630SCFA,,Hirose Electric,6221,,,,,,,,,,,,
,FDFNYD2-250,,K S TERMIN,793,,,,,,,,,,,,
,LP2985AIM5-5.0/NOPB,,Texas Instruments,573,,,,,,,,,,,,
,DF13-4S-1.25C,,Hirose Electric,2448,,,,,,,,,,,,
,RC0603FR-07390KL,,Yageo,2036,,,,,,,,,,,,
,2053410206,,Molex LLC,446,,,,,,,,,,,,
,TAJA476K004RNJ,,Avx Corp,3502,,,,,,,,,,,,
,KQ0603TTE6N8G,,KOA/SPEER,1863,,,,,,,,,,,,
,SBA-2-14+,,MINICIRCUI,40,,,,,,,,,,,,
,LFCN-900+,,MINICIRCUI,127,,,,,,,,,,,,
,0603CS-39NXGLW,,Coilcraft Inc,139,,,,,,,,,,,,
,AS04004 PR-R,,PUI,34,,,,,,,,,,,,
,ERA-2SM+,,MINICIRCUI,100,,,,,,,,,,,,
,3313J-1-102E,,Bourns Inc,51,,,,,,,,,,,,
,FDC637BNZ,,ON,7416,,,,,,,,,,,,
,LRC-LR2512LF-01-R050-FT,,TTELEC,488,,,,,,,,,,,,
,DF13-5S-1.25C,,Hirose Electric,1700,,,,,,,,,,,,
,SZP6SMB6.8AT3G,,LITTLEFUSE,1520,,,,,,,,,,,,
,LQG15HS39NJ02D,,Murata,8248,,,,,,,,,,,,
,CSTCR4M00G53-R0,,Murata,284,,,,,,,,,,,,
,LQG15HS68NJ02D,,Murata,8110,,,,,,,,,,,,
,GRM1555C1H5R0BA01D,,Murata,4470,,,,,,,,,,,,
,0603CS-15NXGLW,,Coilcraft Inc,414,,,,,,,,,,,,
,3049 RD005,,ALPHA WIRE,1489,,,,,,,,,,,,
,LQG15HS47NJ02D,,Murata,8160,,,,,,,,,,,,
,TAJA106K006RNJ,,Avx Corp,1068,,,,,,,,,,,,
,MSP430F5172IRSBR,,Texas Instruments,33,,,,,,,,,,,,
,39-00-0022,,Molex LLC,667,,,,,,,,,,,,
,KGM15BR71A224JT,,Avx Corp,2436,,,,,,,,,,,,
,UMT3904T106,,Rohm,2000,,,,,,,,,,,,
,BAT54-7-F,,DIODESINC,4577,,,,,,,,,,,,
,MIC4690YM,,Microchip Technology Inc,29,,,,,,,,,,,,
,5853 RD005,,ALPHA WIRE,21.25,,,,,,,,,,,,
,0603CS-3N3XGLU,,Coilcraft Inc,67,,,,,,,,,,,,
,LFCN-400+,,MINICIRCUI,114,,,,,,,,,,,,
,6807-SL-DSA-0892,,EASITRONIC,487,,,,,,,,,,,,
,08-52-0123,,Molex LLC,750,,,,,,,,,,,,
,MMBTA56-7-F,,DIODESINC,1623,,,,,,,,,,,,
,LQG15HS10NJ02,,Murata,8276,,,,,,,,,,,,
,GJM1555C1H1R2WB01D,,Murata,2954,,,,,,,,,,,,
,GRM1555C1H3R6BZ01,,Murata,7931,,,,,,,,,,,,
,550-2208F,,DIALIGHT,70,,,,,,,,,,,,
,LQH43CN100K03L,,Murata,421,,,,,,,,,,,,
,C0402C189C5GAC,,Kemet Electronics Corp,6724,,,,,,,,,,,,
,KQ0603TTE18NG,,KOA/SPEER,515,,,,,,,,,,,,
,C0603C104Z3VACTU,,Kemet Electronics Corp,4000,,,,,,,,,,,,
,RK73H1ETTP8250F,,Koa Speer,14293,,,,,,,,,,,,
,0603CS-5N6XGLW,,Coilcraft Inc,66,,,,,,,,,,,,
,RK73H1ETTP5760F,,KOA/SPEER,9504,,,,,,,,,,,,
,MFP 221 N,,KNITTER_SWITCH,79,,,,,,,,,,,,
,RK73H1ETTP75R0F,,KOA/SPEER,4299,,,,,,,,,,,,
,0603CS-12NXGLW,,Coilcraft Inc,40,,,,,,,,,,,,
,KGM21AR71E105KU,,Avx Corp,836,,,,,,,,,,,,
,BUMP-037,,COFFER,685,,,,,,,,,,,,
,0603CS-7N5XGLW,,Coilcraft Inc,336,,,,,,,,,,,,
,3365/16,,3M,2290,,,,,,,,,,,,
,CRCW040211R8FKED,,VISHAY,32395,,,,,,,,,,,,
,BUMP-036,,COFFER,820,,,,,,,,,,,,
,3075 WH005,,ALPHA,848,,,,,,,,,,,,
,3075 BK005,,ALPHA,831,,,,,,,,,,,,
,3048 RD005,,ALPHA WIRE,410,,,,,,,,,,,,
,LP3985IM5-2.8/NOPB,,Texas Instruments,65,,,,,,,,,,,,
,UVK105CH2R2JW-F,,TAIYOYUDEN,422,,,,,,,,,,,,
,50058-8000,,Molex LLC,860,,,,,,,,,,,,
,KGM05AR71C123KH,,Avx Corp,5354,,,,,,,,,,,,
,SFH6343T,,VISHAY,259,,,,,,,,,,,,
,04025A3R3JAT2A,,KYOCERA_AVX,108,,,,,,,,,,,,
,RK73H1ETTP3323F,,Koa Speer,11198,,,,,,,,,,,,
,C0402C279C5GAC,,Kemet Electronics Corp,3061,,,,,,,,,,,,
,7023N,,TENNSURE,10907,,,,,,,,,,,,
,0603B473K160CT,,Walsin Technology Corp,3607,,,,,,,,,,,,
,3077 GN/YELLW,,ALPHA WIRE,968,,,,,,,,,,,,
,RK73H2BTTD30R1F,,KOA/SPEER,3743,,,,,,,,,,,,
,TPSD106M035R0300,,Avx Corp,29,,,,,,,,,,,,
,C0603C471J5GACTU,,Kemet Electronics Corp,3321,,,,,,,,,,,,
,NTR10B2490CTRF,,NIC,102,,,,,,,,,,,,
,ERJ-2RKF2151X,,Panasonic,18423,,,,,,,,,,,,
,500798001,,Molex LLC,400,,,,,,,,,,,,
,50079-8000,,Molex LLC,50,,,,,,,,,,,,
,CL21A475KAQNNNG,,Samsung,331,,,,,,,,,,,,
,CRCW040247R5FKED,,VISHAY,6028,,,,,,,,,,,,
,RK73H2BTTD27R4F,,Koa Speer,1065,,,,,,,,,,,,
,RK73H1ETTP2R21F,,KOA/SPEER,14457,,,,,,,,,,,,
,RK73H1ETTP1103F,,Koa Speer,5220,,,,,,,,,,,,
,PMEG6010CEGWX,,Nexperia,360,,,,,,,,,,,,
,RK73H1ETTP1742F,,Koa Speer,3266,,,,,,,,,,,,
,2053425028,,Molex LLC,100,,,,,,,,,,,,
,0805ZD225KAT2A,,Avx Corp,178,,,,,,,,,,,,
,RK73H1ETTP2153F,,Koa Speer,3076,,,,,,,,,,,,
,BSS123LT1G,,On Semiconductor,779,,,,,,,,,,,,
,CRCW06035R11FNEA,,VISHAY/DAL,1730,,,,,,,,,,,,
,RK73H2ATTD2431F,,KOA/SPEER,760,,,,,,,,,,,,
,511030500,,Molex LLC,13,,,,,,,,,,,,
,GMC10CG1R0B100NT,,CAL-CHIP,2302,,,,,,,,,,,,
,KGM15ACG1H330GT,,Avx Corp,290,,,,,,,,,,,,
,RK73H1ETTP53R6F,,KOA/SPEER,9569,,,,,,,,,,,,
,3049 BK005,,ALPHA WIRE,125,,,,,,,,,,,,
,RK73H1ETTP6042F,,KOA/SPEER,4288,,,,,,,,,,,,
,RK73H2BTTD1000F,,KOA/SPEER,332,,,,,,,,,,,,
,ILBB0805ER121V,,VISHAY,337,,,,,,,,,,,,
,KGM21AR71C474KU,,Avx Corp,112,,,,,,,,,,,,
,9985-010100,,BELDEN,1072,,,,,,,,,,,,
,RK73H1ETTP3242F,,Koa Speer,1406,,,,,,,,,,,,
,9985-002100,,BELDEN,1058,,,,,,,,,,,,
,BC847BLT1G (ROHS),,On Semiconductor,1034,,,,,,,,,,,,
,GJM1555C1H3R6CB01D,,Murata,222,,,,,,,,,,,,
,RK73H1ETTP1100F,,KOA/SPEER,5514,,,,,,,,,,,,
,1230990,,FARNELL,78,,,,,,,,,,,,
,RK73H1JTTD51R1F,,Koa Speer,3318,,,,,,,,,,,,
,RK73H1JTTD3921F,,KOASPEER,3220,,,,,,,,,,,,
,LQG15HS1N3S02D,,Murata,110,,,,,,,,,,,,
,CRCW0603442RFKEA,,VISHAY/DAL,130,,,,,,,,,,,,
,RK73H1JTTD1502F,,Koa Speer,2423,,,,,,,,,,,,
,C0402C104Z4VAC7867,,Kemet Electronics Corp,8282,,,,,,,,,,,,
,GRM21BR60J106KE19L,,Murata,82,,,,,,,,,,,,
,RK73H2BTTD3010F,,Koa Speer,216,,,,,,,,,,,,
,BUSS 30,,AWC,717.103,,,,,,,,,,,,
,RK73H1ETTP4992F,,KOA/SPEER,777,,,,,,,,,,,,
,CRCW0603392RFKEA,,VISHAY/DAL,885,,,,,,,,,,,,
,RK73B1ETTP331J,,KOASPEER,80,,,,,,,,,,,,
,BFC233920104,,VISHAY,24,,,,,,,,,,,,
,502R30W681KV3ESC,,JOHANSON,141,,,,,,,,,,,,
,C0805C104K5RACAUTO,,Kemet Electronics Corp,897,,,,,,,,,,,,
,SST3.5/1K,,BELFUSE,50,,,,,,,,,,,,
,105450-0101,,Molex LLC,260,,,,,,,,,,,,
,TPS25810RVCR,,TEXAS,18,,,,,,,,,,,,
,TPS2513ADBV,,Texas Instruments,17,,,,,,,,,,,,
,TPS2556DRB,,Texas Instruments,14,,,,,,,,,,,,
,NRC10F5492TRF,,NIC,3711,,,,,,,,,,,,
,RC2012F6192CS,,Samsung,167,,,,,,,,,,,,
,SCK08102LGY009,,THINKING,224,,,,,,,,,,,,
,EN6337QI,,Intel Corp,1662,,,,,,,,,,,,
,EN63A0QI,,Intel Corp,362,,,,,,,,,,,,
,EP53F8QI,,Intel Corp,1408,,,,,,,,,,,,
,EN6362QI,,Altera,1500,,,,,,,,,,,,
,ST25R3916-AQWT,,ST MICRO,16000,,,,,,,,,,3.22,,
