Chuboe_Offer_ID[Value],Chuboe_MPN,Chuboe_MFR_ID[Value],Chuboe_MFR_Text,Qty,Chuboe_Lead_Time,Chuboe_Package_Desc,C_Country_ID[Name],Chuboe_Date_Code,C_Currency_ID[ISO_Code],Description,IsActive,Chuboe_MPN_Clean,Chuboe_CPC,PriceEntered,Chuboe_MOQ,Chuboe_SPQ
,CRCW040215K0FKED,,,58,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,ERJ-2RKF4991X,Panasonic,,2487,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0739KL,Yageo,,81,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07330KL,Yageo,,2134,,,,,,OSI Electronics excess.,,,,,,
,CRCW04028K20JNED,,,296,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,RC0603FR-073M16L,Yageo,,79,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF2700V,Panasonic,,1252,,,,,,OSI Electronics excess.,,,,,,
,C0603C471K8RACTU,Kemet Electronics Corp,,66,,,,,,OSI Electronics excess.,,,,,,
,TSL261RD-TR,,,4,,,,,,OSI Electronics excess. MFR: TAOS/AMS,,,,,,
,CRCW06031R00FKEA,,,1204,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,ERJ-3EKF4991V,Panasonic,,439,,,,,,OSI Electronics excess.,,,,,,
,CL21B106KQQNNNG,Samsung,,40,,,,,,OSI Electronics excess.,,,,,,
,94804A029,,,80,,,,,,OSI Electronics excess. MFR: MCMASTER,,,,,,
,61300211121,Wuerth Elektronik,,85,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-077K5L,Yageo,,573,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0756K2L,Yageo,,2961,,,,,,OSI Electronics excess.,,,,,,
,90631A007,,,99,,,,,,OSI Electronics excess. MFR: MCMASTER-C,,,,,,
,RK73H1ERTTP3301F,,,103,,,,,,OSI Electronics excess. MFR: KOASPEER,,,,,,
,RR1220P-4991-D-M,,,246,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,RK73Z2ATTD,,,68,,,,,,OSI Electronics excess. MFR: KOASPEER,,,,,,
,CC0603JRNPO9BN220,Yageo,,64,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF30R1V,Panasonic,,475,,,,,,OSI Electronics excess.,,,,,,
,RC0402JR-0747KL,Yageo,,1,,,,,,OSI Electronics excess.,,,,,,
,CRCW06033K74FKEA,,,556,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,CGA2B3X7R1H153K050BB,TDK Corp,,118,,,,,,OSI Electronics excess.,,,,,,
,CC0402JRNPO9BN330,Yageo,,151,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07130KL,Yageo,,126,,,,,,OSI Electronics excess.,,,,,,
,MINISMDC125F-2,Littelfuse Inc,,534,,,,,,OSI Electronics excess.,,,,,,
,0008500032,Molex LLC,,5604,,,,,,OSI Electronics excess.,,,,,,
,C0603C104M5RACTU,Kemet Electronics Corp,,343,,,,,,OSI Electronics excess.,,,,,,
,GRM1885C1H270JA01D,Murata,,192,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF6491X,Panasonic,,386,,,,,,OSI Electronics excess.,,,,,,
,61300911121,Wuerth Elektronik,,20,,,,,,OSI Electronics excess.,,,,,,
,ERJ6RQF8R2V,Panasonic,,524,,,,,,OSI Electronics excess.,,,,,,
,CR0402-FX-1801GLF,Bourns Inc,,93,,,,,,OSI Electronics excess.,,,,,,
,GRM188R71C224KA01D,Murata,,108,,,,,,OSI Electronics excess.,,,,,,
,CR0603-FX-2003ELF,Bourns Inc,,666,,,,,,OSI Electronics excess.,,,,,,
,MMBT2222ALT1G,On Semiconductor,,331,,,,,,OSI Electronics excess.,,,,,,
,ERJ-PB3B8871V,Panasonic,,45,,,,,,OSI Electronics excess.,,,,,,
,B2B-EH-A(LF)(SN),Jst,,62,,,,,,OSI Electronics excess.,,,,,,
,C0603C104J4RAC7867,Kemet Electronics Corp,,143,,,,,,OSI Electronics excess.,,,,,,
,C1206C226M8RACTU,Kemet Electronics Corp,,24,,,,,,OSI Electronics excess.,,,,,,
,RC0603JR-0733RL,Yageo,,769,,,,,,OSI Electronics excess.,,,,,,
,61300211121,Wuerth Elektronik,,60,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07220KL,Yageo,,370,,,,,,OSI Electronics excess.,,,,,,
,RC0805FR-0710RL,Yageo,,43,,,,,,OSI Electronics excess.,,,,,,
,RC0603JR-13220RL,Yageo,,840,,,,,,OSI Electronics excess.,,,,,,
,B4B-EH-A(LF)(SN),Jst,,24,,,,,,OSI Electronics excess.,,,,,,
,CRCW040233R0JNED,,,332,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,SRU1048-150Y,Bourns Inc,,434,,,,,,OSI Electronics excess.,,,,,,
,GRM188R61C105KA12D,Murata,,107,,,,,,OSI Electronics excess.,,,,,,
,CC0603KRX5R8BB105,Yageo,,230,,,,,,OSI Electronics excess.,,,,,,
,1255AY-2R2N=P3,Murata,,30,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-07200RL,Yageo,,640,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-07330RL,Yageo,,361,,,,,,OSI Electronics excess.,,,,,,
,RMCF0402FT1K20,,,423,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,RC0603FR-07115RL,Yageo,,3993,,,,,,OSI Electronics excess.,,,,,,
,RMCF1206FT4R70,,,587,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,LQW15AN8N2G00D,Murata,,70,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0747RL,Yageo,,368,,,,,,OSI Electronics excess.,,,,,,
,1255AY-330M=P3,Murata,,24,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF9531V,Panasonic,,751,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07120RL,Yageo,,458,,,,,,OSI Electronics excess.,,,,,,
,91757A109,,,94,,,,,,OSI Electronics excess. MFR: MCMASTER,,,,,,
,B32529C0683J189,TDK Corp,,1221,,,,,,OSI Electronics excess.,,,,,,
,RMCF0603JT470R,,,182,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,SJ1-3535NG-GR,,,5,,,,,,OSI Electronics excess. MFR: SAME SKY,,,,,,
,RC0603FR-071KL,Yageo,,1467,,,,,,OSI Electronics excess.,,,,,,
,RMCF0603JT360R,,,180,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,CL05C100JB51PNC,Samsung,,39,,,,,,OSI Electronics excess.,,,,,,
,B2B-PH-K-S(LF)(SN),Jst,,70,,,,,,OSI Electronics excess.,,,,,,
,DLW5BTM101SQ2L,Murata,,346,,,,,,OSI Electronics excess.,,,,,,
,0402B104K500CT,Walsin Technology Corp,,35,,,,,,OSI Electronics excess.,,,,,,
,CRGCQ0402F33K,,,121,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,SMAJ28CA,Avx Corp,,105,,,,,,OSI Electronics excess.,,,,,,
,GRM1555C1H151JA01J,Murata,,647,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07100KL,Yageo,,1296,,,,,,OSI Electronics excess.,,,,,,
,CF14JT5K10,,,230,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,CF14JT100K,,,230,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,GRM155R71H222KA01D,Murata,,39,,,,,,OSI Electronics excess.,,,,,,
,CF14JT1R00,,,228,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,C0402C103K4RACTU,Kemet Electronics Corp,,727,,,,,,OSI Electronics excess.,,,,,,
,B32529C0684J189,TDK Corp,,1006,,,,,,OSI Electronics excess.,,,,,,
,CP-01310130,,,789,,,,,,OSI Electronics excess. MFR: CVILUX,,,,,,
,1N4148WS-7-F,,,105,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,RMCF0603JT270R,,,148,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,CL21C101JBANNNC,Samsung,,293,,,,,,OSI Electronics excess.,,,,,,
,TSW-112-14-G-S,Samtec Inc,,4,,,,,,OSI Electronics excess.,,,,,,
,C2012X7S0J226M125AC,TDK Corp,,18,,,,,,OSI Electronics excess.,,,,,,
,MPZ1005Y900CT000,TDK Corp,,140,,,,,,OSI Electronics excess.,,,,,,
,C0603C474K4RACTU,Kemet Electronics Corp,,161,,,,,,OSI Electronics excess.,,,,,,
,BAS70-04-E3-08,,,59,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,UMK107B7474KA-TR,,,246,,,,,,OSI Electronics excess. MFR: TAIYO YUDEN,,,,,,
,RC0402FR-071ML,Yageo,,135,,,,,,OSI Electronics excess.,,,,,,
,MPZ2012S102A,TDK Corp,,25,,,,,,OSI Electronics excess.,,,,,,
,B32529C0473J189,TDK Corp,,619,,,,,,OSI Electronics excess.,,,,,,
,B32529C0682J189,TDK Corp,,621,,,,,,OSI Electronics excess.,,,,,,
,ERA-3AEB1243V,Panasonic,,59,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07162KL,Yageo,,819,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07680KL,Yageo,,823,,,,,,OSI Electronics excess.,,,,,,
,CL21C200JBANNNC,Samsung,,260,,,,,,OSI Electronics excess.,,,,,,
,CRCW06031M00FKEA,,,896,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,ERJ-3EKF2002V,Panasonic,,215,,,,,,OSI Electronics excess.,,,,,,
,90272A143,,,68,,,,,,OSI Electronics excess. MFR: MCMASTER-C,,,,,,
,B4B-PH-K-S(LF)(SN),Jst,,33,,,,,,OSI Electronics excess.,,,,,,
,MC74AC125DTR2G,On Semiconductor,,14,,,,,,OSI Electronics excess.,,,,,,
,RC0603JR-0722RL,Yageo,,57,,,,,,OSI Electronics excess.,,,,,,
,851-87-003-40-252101,,,4,,,,,,OSI Electronics excess. MFR: PRECI-DIP,,,,,,
,DTC114EET1G,On Semiconductor,,242,,,,,,OSI Electronics excess.,,,,,,
,GRM155R71H473KE14D,Murata,,100,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0727KL,Yageo,,431,,,,,,OSI Electronics excess.,,,,,,
,BAT54SWT1G,On Semiconductor,,88,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF1402X,Panasonic,,58,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07220RL,Yageo,,881,,,,,,OSI Electronics excess.,,,,,,
,CC0402DRNPO9BN100,Yageo,,193,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07110KL,Yageo,,39,,,,,,OSI Electronics excess.,,,,,,
,RC0402JR-070RL,Yageo,,543,,,,,,OSI Electronics excess.,,,,,,
,VLMG3100-GS08,,,203,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,CRCW0402100RJNED,,,296,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,RC0603JR-07180KL,Yageo,,34,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-0711K8L,Yageo,,199,,,,,,OSI Electronics excess.,,,,,,
,AA100321R2-Z,,,1,,,,,,OSI Electronics excess. MFR: REALLYUSEFUL,,,,,,
,GRM2165C1H272JA01D,Murata,,199,,,,,,OSI Electronics excess.,,,,,,
,GRM2165C1H221JA01D,Murata,,198,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07475RL,Yageo,,232,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0715KL,Yageo,,42,,,,,,OSI Electronics excess.,,,,,,
,MPZ1608S102ATD25,TDK Corp,,214,,,,,,OSI Electronics excess.,,,,,,
,EEE-1VA2R2NR,Panasonic,,192,,,,,,OSI Electronics excess.,,,,,,
,RR1220P-102-D,,,78,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,PPPC141LFBN-RC,,,48,,,,,,OSI Electronics excess. MFR: SULLINS,,,,,,
,ERJ-3EKF5600V,Panasonic,,488,,,,,,OSI Electronics excess.,,,,,,
,GRM2165C1H122JA01D,Murata,,172,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF3300V,Panasonic,,347,,,,,,OSI Electronics excess.,,,,,,
,GRM2165C1H182JA01D,Murata,,166,,,,,,OSI Electronics excess.,,,,,,
,06035C472KAT2A,Avx Corp,,154,,,,,,OSI Electronics excess.,,,,,,
,GRM2165C1H471JA01D,Murata,,162,,,,,,OSI Electronics excess.,,,,,,
,EEE-1CA220SR,Panasonic,,161,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF1651V,Panasonic,,154,,,,,,OSI Electronics excess.,,,,,,
,RMCF0402FT7K50,,,1901,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,CL21C391JBANNNC,Samsung,,150,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF1001V,Panasonic,,148,,,,,,OSI Electronics excess.,,,,,,
,GRM155R72A471KA01D,Murata,,25,,,,,,OSI Electronics excess.,,,,,,
,FBMJ1608HM180NTR,,,39,,,,,,OSI Electronics excess. MFR: TAIYO YUDEN,,,,,,
,B32529C0104J189,TDK Corp,,595,,,,,,OSI Electronics excess.,,,,,,
,BK2125HS101-T,,,141,,,,,,OSI Electronics excess. MFR: TAIYO YUDEN,,,,,,
,GRM155R60J475ME47D,Murata,,198,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF6340V,Panasonic,,136,,,,,,OSI Electronics excess.,,,,,,
,GRM2165C1H331JA01D,Murata,,133,,,,,,OSI Electronics excess.,,,,,,
,CL21C270JBANNNC,Samsung,,132,,,,,,OSI Electronics excess.,,,,,,
,PREC006SFAN-RC,,,10,,,,,,OSI Electronics excess. MFR: SULLINS,,,,,,
,CRG0402J1K0,,,746,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,12089678-B,,,9,,,,,,OSI Electronics excess. MFR: DELPHI,,,,,,
,RC0603FR-074K7L,Yageo,,119,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF22R1V,Panasonic,,123,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF3322V,Panasonic,,120,,,,,,OSI Electronics excess.,,,,,,
,GCM188R71H224KA64D,Murata,,57,,,,,,OSI Electronics excess.,,,,,,
,1N4148W-TP,,,119,,,,,,OSI Electronics excess. MFR: MICROCOMM,,,,,,
,ERJ6ENF5491V,Panasonic,,119,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF2941V,Panasonic,,118,,,,,,OSI Electronics excess.,,,,,,
,CL05F104ZO5NNNC,Samsung,,742,,,,,,OSI Electronics excess.,,,,,,
,RMCF0603FT34K8,,,223,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,RC0402JR-071KL,Yageo,,96,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-0747KL,Yageo,,27,,,,,,OSI Electronics excess.,,,,,,
,MBR140SFT1G,,,111,,,,,,OSI Electronics excess. MFR: MICROCOMM,,,,,,
,RR1220P-4750-D-M,,,40,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,RK73H2ATTD8870F,,,110,,,,,,OSI Electronics excess. MFR: KOASPEER,,,,,,
,R82DC3220DQ60J,Kemet Electronics Corp,,107,,,,,,OSI Electronics excess.,,,,,,
,MMBT3906LT1G,,,63,,,,,,OSI Electronics excess. MFR: ON,,,,,,
,61300911121,Wuerth Elektronik,,3,,,,,,OSI Electronics excess.,,,,,,
,CRCW060347K0FKEB,,,74,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,RC0603FR-07330RL,Yageo,,1161,,,,,,OSI Electronics excess.,,,,,,
,RC0402FR-071K54L,Yageo,,40,,,,,,OSI Electronics excess.,,,,,,
,90272A150,,,19,,,,,,OSI Electronics excess. MFR: MCMASTER-C,,,,,,
,ERJ-3EKF5111V,Panasonic,,244,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF6191V,Panasonic,,98,,,,,,OSI Electronics excess.,,,,,,
,CC0603KPX7R9BB104,Yageo,,56,,,,,,OSI Electronics excess.,,,,,,
,C0603C102K1RAC7867,Kemet Electronics Corp,,30,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF4531V,Panasonic,,96,,,,,,OSI Electronics excess.,,,,,,
,ERJ-3EKF4420V,Panasonic,,181,,,,,,OSI Electronics excess.,,,,,,
,CRCW04022K20JNED,,,357,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,EEE-0JA101SP,Panasonic,,83,,,,,,OSI Electronics excess.,,,,,,
,ERA6AEB470V,Panasonic,,83,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF1871V,Panasonic,,80,,,,,,OSI Electronics excess.,,,,,,
,PAM2310BECADJR,,,503,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,ERJ6ENF90R9V,Panasonic,,78,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF1002V,Panasonic,,75,,,,,,OSI Electronics excess.,,,,,,
,CL05A475MP5NRNC,Samsung,,220,,,,,,OSI Electronics excess.,,,,,,
,CRCW060382K0JNEA,,,556,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,CC0603KPX7R9BB103,Yageo,,72,,,,,,OSI Electronics excess.,,,,,,
,RMCF0402FT5K10,,,245,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,AD1940YSTZ,,,70,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,ZX5T953GTA,,,70,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,RC0402FR-07604KL,Yageo,,46,,,,,,OSI Electronics excess.,,,,,,
,ECS-40-20-5PX-TR,,,62,,,,,,OSI Electronics excess. MFR: ECS,,,,,,
,ERJ-2RKF1302X,Panasonic,,43,,,,,,OSI Electronics excess.,,,,,,
,ERJ-PA3F30R0V,Panasonic,,43,,,,,,OSI Electronics excess.,,,,,,
,LM3940IMP-3.3/NOPB,Texas Instruments,,58,,,,,,OSI Electronics excess.,,,,,,
,CL21F105ZBFNNNE,Samsung,,181,,,,,,OSI Electronics excess.,,,,,,
,ERA6AEB101V,Panasonic,,53,,,,,,OSI Electronics excess.,,,,,,
,CRCW06031K00JNEB,,,65,,,,,,OSI Electronics excess. MFR: VISHAY/DAL,,,,,,
,RC0402FR-07330RL,Yageo,,76,,,,,,OSI Electronics excess.,,,,,,
,EEU-FM1V221LB,Panasonic,,50,,,,,,OSI Electronics excess.,,,,,,
,ESMG350ELL222ML25S,,,50,,,,,,OSI Electronics excess. MFR: UNITEDCHE,,,,,,
,0022032021,Molex LLC,,50,,,,,,OSI Electronics excess.,,,,,,
,CS42526-CQZ,,,50,,,,,,OSI Electronics excess. MFR: CIRRUSLOG,,,,,,
,CL05C681JB5NNNC,Samsung,,49,,,,,,OSI Electronics excess.,,,,,,
,CR0402-FX-4533GLF,Bourns Inc,,187,,,,,,OSI Electronics excess.,,,,,,
,CL05C3R3CB5NNNC,Samsung,,30,,,,,,OSI Electronics excess.,,,,,,
,STM32H750VBT6,STMicroelectronics,,357,,,,,,OSI Electronics excess.,,,,,,
,RCJ-017,,,35,,,,,,OSI Electronics excess. MFR: CUI,,,,,,
,ERJ6ENF3483V,Panasonic,,32,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF4122V,Panasonic,,32,,,,,,OSI Electronics excess.,,,,,,
,AD8606ARMZ-REEL,,,174,,,,,,OSI Electronics excess. MFR: ANALOG DEV,,,,,,
,39-30-0060,Molex LLC,,29,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF33R2V,Panasonic,,29,,,,,,OSI Electronics excess.,,,,,,
,ERJ6ENF75R0V,Panasonic,,28,,,,,,OSI Electronics excess.,,,,,,
,EXB-24V330JX,Panasonic,,20,,,,,,OSI Electronics excess.,,,,,,
,961106-6404-AR,,,25,,,,,,OSI Electronics excess. MFR: 3M,,,,,,
,39-30-1080,Molex LLC,,24,,,,,,OSI Electronics excess.,,,,,,
,RC0603JR-0715KL,Yageo,,630,,,,,,OSI Electronics excess.,,,,,,
,STM32F070CBT6,,,211,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,61729-1011BLF,Amphenol Fci,,21,,,,,,OSI Electronics excess.,,,,,,
,CF14JT200R,,,12,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,RC0402JR-0733KL,Yageo,,218,,,,,,OSI Electronics excess.,,,,,,
,RC0603JR-074K7L,Yageo,,1059,,,,,,OSI Electronics excess.,,,,,,
,SRU1048-680Y,Bourns Inc,,15,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF1742X,Panasonic,,51,,,,,,OSI Electronics excess.,,,,,,
,STX-4235-3/3-N,,,12,,,,,,OSI Electronics excess. MFR: KYCON,,,,,,
,S-2051,,,12,,,,,,OSI Electronics excess. MFR: NIDEC_COPAL,,,,,,
,RC0603FR-071K2L,Yageo,,54,,,,,,OSI Electronics excess.,,,,,,
,SN74AHCU04PWR,Texas Instruments,,1018,,,,,,OSI Electronics excess.,,,,,,
,MAMK2520T4R7M,,,380,,,,,,OSI Electronics excess. MFR: TAIYOYUDEN,,,,,,
,GJM1555C1H4R3CB01D,Murata,,1,,,,,,OSI Electronics excess.,,,,,,
,CB3LV-3C-12M288000,,,5,,,,,,OSI Electronics excess. MFR: CTS,,,,,,
,MCP1801T-3302I/OT,Microchip Technology Inc,,52,,,,,,OSI Electronics excess.,,,,,,
,RC0603FR-07133KL,Yageo,,15,,,,,,OSI Electronics excess.,,,,,,
,LC89091JA-AH,,,1,,,,,,OSI Electronics excess. MFR: ON SEMI,,,,,,
,STM32H747BIT6,STMicroelectronics,,5,,,,,,OSI Electronics excess.,,,,,,
,PIC24FJ256GB206-I/PT,Microchip Technology Inc,,6,,,,,,OSI Electronics excess.,,,,,,
,RC0805JR-0727KL,Yageo,,5494,,,,,,OSI Electronics excess.,,,,,,
,ERJ14YJ101U,Panasonic,,1817,,,,,,OSI Electronics excess.,,,,,,
,ERJ-2RKF1431X,Panasonic,,4738,,,,,,OSI Electronics excess.,,,,,,
,06033C474KAT2A,Avx Corp,,1469,,,,,,OSI Electronics excess.,,,,,,
,HMK212B7104KG-T,,,5949,,,,,,OSI Electronics excess. MFR: TAIYO YUDE,,,,,,
,WPGT-2R470B6L,,,708,,,,,,OSI Electronics excess. MFR: WORLDPRODU,,,,,,
,Q4010L5TP,Littelfuse Inc,,474,,,,,,OSI Electronics excess.,,,,,,
,2N7002-TP,,,11296,,,,,,OSI Electronics excess. MFR: MCC,,,,,,
,576802B00000G,,,652,,,,,,OSI Electronics excess. MFR: AAVID,,,,,,
,DG35S-B-05P-13-00A(H),,,1610,,,,,,OSI Electronics excess. MFR: DEGSON,,,,,,
,BZT52C10-7-F,,,59,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,ERJ-2RKF4123X,Panasonic,,3783,,,,,,OSI Electronics excess.,,,,,,
,RR1220P-5900-D-M,,,5061,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,V275LA40CP,Littelfuse Inc,,760,,,,,,OSI Electronics excess.,,,,,,
,1586768-4,,,8970,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,3-1734592-6,,,227,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,RR1220P-163-D,,,5051,,,,,,OSI Electronics excess. MFR: SUSUMU,,,,,,
,MS563702BA03-50,,,5040,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,2-406549-1,TE Connectivity,,8,,,,,,OSI Electronics excess.,,,,,,
,MCP1726-ADJE/MF,Microchip Technology Inc,,45,,,,,,OSI Electronics excess.,,,,,,
,2029054-4,,,867,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,EEUFC1J471,Panasonic,,1006,,,,,,OSI Electronics excess.,,,,,,
,PI7C9X2G303ELBZXE,,,12,,,,,,OSI Electronics excess. MFR: DIODESINC,,,,,,
,ERJ8BSFR13V,Panasonic,,136,,,,,,OSI Electronics excess.,,,,,,
,MDSM-10R-20-25,Littelfuse Inc,,15,,,,,,OSI Electronics excess.,,,,,,
,RMCF0402FT750K,,,799,,,,,,OSI Electronics excess. MFR: STACKPOLE,,,,,,
,NR6028T330M,,,1083,,,,,,OSI Electronics excess. MFR: TAIYOYUDEN,,,,,,
,ERJ6ENF1003V,Panasonic,,118,,,,,,OSI Electronics excess.,,,,,,
,152660099,Molex LLC,,18,,,,,,OSI Electronics excess.,,,,,,
,BK/S506-1.25-R,,,7,,,,,,OSI Electronics excess. MFR: EATON,,,,,,
,5034801000,Molex LLC,,9394,,,,,,OSI Electronics excess.,,,,,,
,RC1206JR-070RL,Yageo,,4655,,,,,,OSI Electronics excess.,,,,,,
,RC0805JR-07430RL,Yageo,,9706,,,,,,OSI Electronics excess.,,,,,,
,LMR16006XDDCT,Texas Instruments,,2000,,,,,,OSI Electronics excess.,,,,,,
,1586037-4,,,904,,,,,,OSI Electronics excess. MFR: TE CONNECT,,,,,,
,MA12070PXUMA1,Infineon,,691,,,,,,OSI Electronics excess.,,,,,,
,MK64FN1M0VMD12,,,35,,,,,,OSI Electronics excess. MFR: AUDINATE,,,,,,
,BG200190,,,397,,,,,,OSI Electronics excess. MFR: BERGQUIST,,,,,,
,L77DC37SF179,,,292,,,,,,OSI Electronics excess. MFR: AMPHENOL,,,,,,
,678D278M7R5EK5J,,,1044,,,,,,OSI Electronics excess. MFR: BARKER MIC,,,,,,
,678D108M016EK3J,,,862,,,,,,OSI Electronics excess. MFR: BARKER MIC,,,,,,
,E80D201VNN102AA40T,,,110,,,,,,OSI Electronics excess. MFR: UNITEDCHE,,,,,,
,21220,,,63,,,,,,OSI Electronics excess. MFR: COILTRON,,,,,,
,MM3268,,,35,,,,,,OSI Electronics excess. MFR: NEC TOKIN,,,,,,
,MITAZ-9205,,,47,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,WSR2R0500FTA,,,1047,,,,,,OSI Electronics excess. MFR: DALE,,,,,,
,128-9124-EC,,,17,,,,,,OSI Electronics excess. MFR: HIREL,,,,,,
,RN732BTTD2941B25,,,3477,,,,,,OSI Electronics excess. MFR: KOA/SPEER,,,,,,
,21221,,,20,,,,,,OSI Electronics excess. MFR: COILTRON,,,,,,
,MBR10100,,,741,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,MTBB128-9125-01,,,7,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,STPS20100CT,,,596,,,,,,OSI Electronics excess. MFR: ST MICRO,,,,,,
,UC3844D,On Semiconductor,,1036,,,,,,OSI Electronics excess.,,,,,,
,CL-40,,,351,,,,,,OSI Electronics excess. MFR: THERMOMETR,,,,,,
,WSC-1-4 .50 1% R86,,,365,,,,,,OSI Electronics excess. MFR: DALE,,,,,,
,LM339M,,,2445,,,,,,OSI Electronics excess. MFR: NATIONAL,,,,,,
,EXC25DCWN-S38,,,40,,,,,,OSI Electronics excess. MFR: SULLINS,,,,,,
,UVR1V221MPD,,,46,,,,,,OSI Electronics excess. MFR: NICHICON,,,,,,
,IRF740PBF,,,64,,,,,,OSI Electronics excess. MFR: VISHAY/SIL,,,,,,
,TNPW-12061132BT-9,,,167,,,,,,OSI Electronics excess. MFR: DALE,,,,,,
,WSC2512120R0FTA,,,284,,,,,,OSI Electronics excess. MFR: VISHAY,,,,,,
,CW02B120R0JB12,,,608,,,,,,OSI Electronics excess. MFR: DALE,,,,,,
,0451007MR,Littelfuse Inc,,409,,,,,,OSI Electronics excess.,,,,,,
,IRFZ44EPBF,Infineon,,127,,,,,,OSI Electronics excess.,,,,,,
