Item,,ItemDescription,Lot,Location,Lot Cost,Lot Quantity,Lot Unit Cost,Item Lot Revision,Non-Nettable Stock,,Qty WIP,Qty On Customer Orders,,Qty On Purchase Orders,Total On Hand,PO On Order 3PL,CO On Order 3PL,,Last Sales Date,Drawing Revision,Manufacturer,Name,Product Category,Warehouse,,Warehouse Name,NSN,,Expiration Date,Currency,Date Code,Price,Site,Shelf Life,Haz,,,Date Lot,,,,
RLR05C2203GR,,Res 220K Ohm 2% 1/8W Axial,CL2209090000029,G05D02,,310,,,,,,,,,310,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44813,,,,
RLR05C2203GRRE5,,Res Metal Film 220K Ohm 2% 0.125W(1/8W),LI2207070000076,G02B02,,357,,,,,,,,,357,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1709,,USS site,,,,,44749,,,,
RLR05C2211FS,,RESISTOR 2.21 KOHM 0.125W 1% FILM METAL,CL2209090000030,G07D02,,450,,,,,,,,,567,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44813,,,,
RLR05C2211FS,,RESISTOR 2.21 KOHM 0.125W 1% FILM METAL,CL2209090000031,G07D02,,117,,,,,,,,,567,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44813,,,,
RLR05C2211GRRE5,,Res Metal Film 2.21K Ohm 2% 0.125W(1/8W),LI2207070000077,G02D03,,492,,,,,,,,,492,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2040,,USS site,,,,,44749,,,,
RLR05C2321FSRE6,,RES 2.32K OHM 1% 1/8W AXIAL,LI2207080000013,G02D03,,264,,,,,,,,,264,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1515,,USS site,,,,,44750,,,,
RLR05C2491FSRE6,,RES 2.49K OHM 1% 1/8W AXIAL,LI2207080000014,G02B02,,156,,,,,,,,,156,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1512,,USS site,,,,,44750,,,,
RLR05C2612FSRE6,,Res Metal Film 26.1K Ohm 1% 1/8W ±100ppm,LI2207080000015,G02B02,,295,,,,,,,,,295,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1945,,USS site,,,,,44750,,,,
RLR05C2740FS,,"Resistor, Thick Film, 274K Ohm, 200V, 1±",LI2208250000034,G06D02,,968,,,,,,,,,968,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR05C3012FSRE6,,RES 30.1K OHM 1% 1/8W AXIAL,LI2207080000016,G03A02,,865,,,,,,,,,2042,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1512,,USS site,,,,,44750,,,,
RLR05C3012FSRE6,,RES 30.1K OHM 1% 1/8W AXIAL,LI2207080000017,G02B02,,426,,,,,,,,,2042,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1512,,USS site,,,,,44750,,,,
RLR05C3012FSRE6,,RES 30.1K OHM 1% 1/8W AXIAL,LI2207080000019,G02B02,,751,,,,,,,,,2042,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1922,,USS site,,,,,44750,,,,
RLR05C3013FR,,RLR05C3013FR,LI2208250000035,G07E01,,136,,,,,,,,,136,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR05C3302GR,,Res Metal Film 33K Ohm 2% 0.125W(1/8W) ±,LI2208250000036,G06D02,,296,,,,,,,,,296,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR05C3482FS,,Resistor-Fixed-Single-Through-Hole,LI2208250000037,G07E04,,430,,,,,,,,,430,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR05C3601GSB14,,RES 3.6K OHM 2% 1/8W AXIAL,LI2207080000020,G01D04,,87,,,,,,,,,87,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1414,,USS site,,,,,44750,,,,
RLR05C3900GR,,ERL-05 390 2% T-1 RLR05C3900GR RSL,LI2208250000039,G06D04,,170,,,,,,,,,170,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,n/a,,USS site,,,,,44798,,,,
RLR05C4700GPRE6,,RES 470 OHM 2% 1/8W AXIAL,LI2207080000021,G05E01,,331,,,,,,,,,331,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1512,,USS site,,,,,44750,,,,
RLR05C4700GR,,CORNING RESISTOR 470 OHM 0.125W 2% FILM,CL2209090000032,G05E01,,827,,,,,,,,,827,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,"0942, 1219, 1220",,USS site,,,,,44813,,,,
RLR05C4700GSRE6,,RES 470 OHM 2% 1/8W AXIAL,LI2207080000022,G02B02,,892,,,,,,,,,892,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1447,,USS site,,,,,44750,,,,
RLR05C4701GSRE6,,RES 4.7K OHM 2% 1/8W AXIAL,LI2207080000023,G02E03,,168,,,,,,,,,311,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1942,,USS site,,,,,44750,,,,
RLR05C4701GSRE6,,RES 4.7K OHM 2% 1/8W AXIAL,LI2207080000024,G02E03,,143,,,,,,,,,311,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44750,,,,
RLR05C4702GR,,CORNING RESISTOR 47 KOHM 0.125W 2% FILM,CL2209090000034,G05E01,,800,,,,,,,,,800,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1247,,USS site,,,,,44813,,,,
RLR05C4702GSRE6,,"Resistor,Metal Film,47KOhms,200WV,2+/-%",LI2207080000025,G02B02,,625,,,,,,,,,625,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1930,,USS site,,,,,44750,,,,
RLR05C4703GRB14,,resistors,PX2401030000296,F01E03,,48,,,,,,,,,48,,,,46064,,M11888,Vishay,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45294,,,,
RLR05C473GPB14,,RLR05C473GPB14,LI2207080000026,G03A01,,60,,,,,,,,,60,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44750,,,,
RLR05C4750FS,,ERL-05 475 1% T-1,LI2208250000040,G07E04,,805,,,,,,,,,805,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR05C4752FPRE6,,RES 47.5K OHM 1% 1/8W AXIAL,LI2207080000027,G02B01,,357,,,,,,,,,357,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2001,,USS site,,,,,44750,,,,
RLR05C4752FS,,METAL FILM RESISTOR; POWER RATING:125MW;,CL2209090000035,G05D04,,375,,,,,,,,,478,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44813,,,,
RLR05C4752FS,,METAL FILM RESISTOR; POWER RATING:125MW;,CL2209090000036,G05D04,,103,,,,,,,,,478,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,0103,,USS site,,,,,44813,,,,
RLR05C4753FRRE6,,RES 475K OHM 1% 1/8W AXIAL,LI2207080000028,G02B02,,991,,,,,,,,,991,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2038,,USS site,,,,,44750,,,,
RLR05C5100GSRE6,,Res Metal Film 510 Ohm 2% 0.125W(1/8W) ±,LI2207080000030,G02B01,,800,,,,,,,,,1800,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2001,,USS site,,,,,44750,,,,
RLR05C5100GSRE6,,Res Metal Film 510 Ohm 2% 0.125W(1/8W) ±,LI2207080000031,G02E01,,1000,,,,,,,,,1800,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2006,,USS site,,,,,44750,,,,
RLR05C5102GPRE5,,RES 51K OHM 2% 1/8W AXIAL,LI2207080000032,G02B02,,425,,,,,,,,,425,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2026,,USS site,,,,,44750,,,,
RLR05C5111FSRE6,,Res Metal Film 5.11K Ohm 1% 1/8W ±100ppm,LI2207080000033,G02B02,,605,,,,,,,,,605,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1915,,USS site,,,,,44750,,,,
RLR05C5601GR,,Res Metal Film 5.6K Ohm 2% 0.125W(1/8W),LI2208250000041,G06D04,,720,,,,,,,,,720,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,n/a,,USS site,,,,,44798,,,,
RLR05C5620FSB14,,RES 562 OHM 1% 1/8W AXIAL,LI2207080000035,G02E03,,97,,,,,,,,,97,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1927,,USS site,,,,,44750,,,,
RLR05C5902FPB14,,RES 59K OHM 1% 1/8W AXIAL,LI2207080000036,G03B01,,44,,,,,,,,,44,,,,45555,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,n/a,,USS site,,,,,44750,,,,
RLR05C6802GR,,Resistor,CL2209090000037,G07D02,,624,,,,,,,,,624,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44813,,,,
RLR05C6R65FS,,Res Metal Film 6.65 Ohm 1% 0.125W(1/8W),LI2208250000042,G04C01,,509,,,,,,,,,509,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,44798,,,,
RLR05C7501FSRE6,,Res Metal Film 7.5K Ohm 1% 1/8W ±100ppm/,LI2207080000037,G01D04,,400,,,,,,,,,400,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1915,,USS site,,,,,44750,,,,
RLR05C7501GSB14,,RES 7.5K OHM 2% 1/8W AXIAL,LI2207080000038,G02E03,,167,,,,,,,,,167,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1444,,USS site,,,,,44750,,,,
RLR05C8061FR,,ERL-05 8.06K 1% T-1,CL2209090000038,G05D02,,503,,,,,,,,,503,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44813,,,,
RLR05C8203GP,,Res 820K Ohm 2% 1/8W Axial,LI2208250000045,G07E04,,348,,,,,,,,,348,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR05C82R5FS,,"Resistor, Thick Film, 82.5 Ohm, 200V, 1±",LI2208250000046,G07E04,,335,,,,,,,,,335,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR07C1000GP,,ERL-07 100 2% T-1 RLR07C1000GP BSL,LI2208250000047,G05D01,,302,,,,,,,,,302,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR07C1000GSRE6,,Res Metal Film 100 Ohm 2% 0.25W(1/4W) ±1,LI2207080000039,G07E04,,238,,,,,,,,,238,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1903,,USS site,,,,,44750,,,,
RLR07C1001GSRE6,,Res Metal Film 1K Ohm 2% 0.25W(1/4W) ±10,LI2207080000040,G02E01,,1000,,,,,,,,,3382,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2012,,USS site,,,,,44750,,,,
RLR07C1001GSRE6,,Res Metal Film 1K Ohm 2% 0.25W(1/4W) ±10,LI2207080000041,G02D04,,2382,,,,,,,,,3382,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,"1536, 1938, 2009",,USS site,,,,,44750,,,,
RLR07C1002GSRE6,,RES 10K OHM 2% 1/4W AXIAL,LI2207080000043,G02E03,,413,,,,,,,,,890,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1845,,USS site,,,,,44750,,,,
RLR07C1002GSRE6,,RES 10K OHM 2% 1/4W AXIAL,LI2207080000044,G02D04,,477,,,,,,,,,890,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2014,,USS site,,,,,44750,,,,
RLR07C1003GS,,MIL-R-39017 1/4 W 10k OHMS 2%,LI2207080000045,G05E01,,132,,,,,,,,,132,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1515,,USS site,,,,,44750,,,,
RLR07C10R0GR,,"Resistor, Metal Film, 10 Ohm, 250V, 2±%,",LI2208250000048,G06D03,,84,,,,,,,,,84,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR07C10R0GSRE6,,RES 10 OHM 2% 1/4W AXIAL,LI2207110000003,G02E02,,375,,,,,,,,,375,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1850,,USS site,,,,,44753,,,,
RLR07C1101FSB14,,RES 1.1K OHM 1% 1/4W AXIAL,LI2207110000004,G03B01,,186,,,,,,,,,186,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2026,,USS site,,,,,44753,,,,
RLR07C1202GS,,Res Metal Film 12K Ohm 2% 0.25W(1/4W) ±1,LI2208250000049,G06D02,,376,,,,,,,,,376,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR07C1202GSRE6,,RES 12K OHM 2% 1/4W AXIAL,LI2207110000005,G02B01,,524,,,,,,,,,524,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2014,,USS site,,,,,44753,,,,
RLR07C1211FS,,Res Metal Film 1.21K Ohm 1% 0.25W(1/4W),LI2208250000050,G05D04,,242,,,,,,,,,242,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR07C1212FS,,Metal Film Resistors - Through Hole RLR0,LI2209200000013,G06D04,,611,,,,,,,,,611,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,44824,,,,
RLR07C1301FSRE5,,resistor,PX2401030000297,F01C03,,1362,,,,,,,,,1362,,,,,,M11888,Vishay,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45294,,,,
RLR07C1304FS,,MEPCO/PHILIPS RESISTOR 1.3 MOHM 0.25W 1%,CL2209090000039,G05D04,,101,,,,,,,,,101,,,,,,M08556,TTI Inc,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1105,,USS site,,,,,44813,,,,
RLR07C1500GP,,Res Metal Film 160 Ohm 2% 0.25W(1/4W) ±1,LI2207110000006,G07E04,,67,,,,,,,,,67,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44753,,,,
RLR07C1500GSRE5,,RES 150 OHM 2% 1/4W AXIAL,LI2207110000008,G05E01,,212,,,,,,,,,212,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1830,,USS site,,,,,44753,,,,
RLR07C1501GR,,"Resistor, Metal Film, 1.5K Ohm, 250V, 2±",LI2208250000051,G05D04,,85,,,,,,,,,85,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR07C1503GSRE6,,RES 150K OHM 2% 1/4W AXIAL,LI2207110000009,G02E01,,288,,,,,,,,,288,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1327,,USS site,,,,,44753,,,,
RLR07C1542FS,,RESISTOR,LI2208250000052,G06D04,,273,,,,,,,,,273,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR07C15R0FS,,"Resistor, Thick Film, 15 Ohm, 250V, 1±%,",LI2208250000053,G05D04,,160,,,,,,,,,160,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR07C1802GSRE6,,RES 18K OHM 2% 1/4W AXIAL,LI2207110000010,G02B02,,718,,,,,,,,,718,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1510,,USS site,,,,,44753,,,,
RLR07C2002FS,,Res Metal Glaze 20K Ohm 1% 0.25W(1/4W) ±,LI2208250000055,G06D02,,927,,,,,,,,,927,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1116,,USS site,,,,,44798,,,,
RLR07C2002GP,,Res Metal Film 20K Ohm 2% 0.25W(1/4W) ±1,LI2208250000056,G06D04,,455,,,,,,,,,455,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44798,,,,
RLR07C2002GR,,RESISTOR,LI2208260000024,G07E04,,155,,,,,,,,,155,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C2002GSRE6,,"Resistor,Metal Film,20KOhms,250WV,2+/-%",LI2207110000011,G02E01,,291,,,,,,,,,997,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1434,,USS site,,,,,44753,,,,
RLR07C2002GSRE6,,"Resistor,Metal Film,20KOhms,250WV,2+/-%",LI2207110000012,G02B01,,706,,,,,,,,,997,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2051,,USS site,,,,,44753,,,,
RLR07C2004FRB14,,"RES, MF, 1/4W, 5%, 2.0M, RLR07",CL2209090000040,G07E02,,165,,,,,,,,,165,,,,,,M06179,Vishay Intertechnology Inc,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1250,,USS site,,,,,44813,,,,
RLR07C2201GSRE5,,Res Metal Film 2.2K Ohm 2% 1/4W ±100ppm/,LI2207110000013,G05E01,,223,,,,,,,,,223,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1333,,USS site,,,,,44753,,,,
RLR07C2204GPRE6,,Res Metal Film 2.2M Ohm 2% 0.25W(1/4W) ±,LI2207110000014,G02E01,,426,,,,,,,,,426,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1519,,USS site,,,,,44753,,,,
RLR07C2400GSRE6,,RES 240 OHM 2% 1/4W AXIAL,LI2207110000015,G03A02,,705,,,,,,,,,1705,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1504,,USS site,,,,,44753,,,,
RLR07C2400GSRE6,,RES 240 OHM 2% 1/4W AXIAL,LI2207110000016,G03A02,,1000,,,,,,,,,1705,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1505,,USS site,,,,,44753,,,,
RLR07C2493FR,,"Resistor, Metal Film, 249K Ohm, 250V, 1±",LI2208260000025,G05D04,,261,,,,,,,,,261,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C24R9FSRE6,,RES 24.9 OHM 1% 1/4W AXIAL,LI2207110000017,G02B01,,708,,,,,,,,,708,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1515,,USS site,,,,,44753,,,,
RLR07C2673FS,,RLR07C2673FS,LI2208260000026,G06D02,,302,,,,,,,,,302,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C2700GS,,ERL-07 270 2% T-1,LI2208260000027,G07D02,,475,,,,,,,,,475,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C2703GS,,"Resistor, Metal Film, 220K Ohm, 250V, 2±",LI2208260000028,G07C02,,968,,,,,,,,,968,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C2801FS,,Res Metal Film 2.8K Ohm 1% 1/4W ±100ppm/,LI2208260000029,G06D02,,5,,,,,,,,,5,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,0947,,USS site,,,,,44799,,,,
RLR07C2801FSB14,,Res Metal Film 2.8K Ohm 1% 1/4W ±100ppm/,LI2207110000018,G02E02,,900,,,,,,,,,900,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1329,,USS site,,,,,44753,,,,
RLR07C2801FSRE6,,Res Metal Film 2.8K Ohm 1% 0.25W(1/4W) ±,LI2207110000019,G02B01,,282,,,,,,,,,282,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1515,,USS site,,,,,44753,,,,
RLR07C3010FSB14,,Res Metal Film 301 Ohm 1% 1/4W ±100ppm/°,LI2207110000020,G07D02,,96,,,,,,,,,96,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44753,,,,
RLR07C3301GSB14,,RES 3K3 0.25W 2% R METAL FILM,LI2207110000021,G03B01,,213,,,,,,,,,213,,,,,,M06179,Vishay Intertechnology Inc,Resistors,W103,,Astute Electronics GEA Excess/Consignment,,,,,1439,,USS site,,,,,44753,,,,
RLR07C3323FS,,"Resistor, Thick Film, 13.3K Ohm, 250V, 1",LI2208260000030,G07C02,,6600,,,,,,,,,6600,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C3901GSRE6,,RES 3.9K OHM 2% 1/4W AXIAL,LI2207110000022,G03A02,,421,,,,,,,,,421,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1328,,USS site,,,,,44753,,,,
RLR07C3921FS,,Res Metal Film 3K Ohm 1% 0.25W(1/4W) ±10,LI2208260000031,G07A03,,1188,,,,,,,,,1188,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C3R90GMB14,,"RES,FXD,3.9 OHMS,1/4W,2%",US2401250000021,G08D04,,48,,,,,,,,,48,,,,,,M06762,Vishay Dale,,W104,,Astute Electronics Inc. ATX Excess,,,,USD,,2,USS site,,,,,45316,,,,
RLR07C3R90GMRE5,,Res Metal Film 3.9 Ohm 2% 0.25W(1/4W) ±1,LI2207110000023,G02B02,,121,,,,,,,,,121,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2039,,USS site,,,,,44753,,,,
RLR07C4022FS,,Res Metal Film 40.2K Ohm 1% 0.25W(1/4W),LI2208260000032,G06D04,,279,,,,,,,,,279,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C4220FS,,Res Metal Film 24.9K Ohm 1% 0.25W(1/4W),LI2208260000033,G07E04,,65,,,,,,,,,65,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C4300GR,,RLR07C4300GR,LI2208260000034,G07A02,,509,,,,,,,,,509,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C4701GR,,RESISTOR 4.7 KOHM 0.25W 2% FILM METAL FI,CL2209090000041,G05D04,,55,,,,,,,,,55,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44813,,,,
RLR07C4701GSRE6,,RES 4.7K OHM 2% 1/4W AXIAL,li2207110000024,G01D02,,718,,,,,,,,,1365,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1210,,USS site,,,,,44753,,,,
RLR07C4701GSRE6,,RES 4.7K OHM 2% 1/4W AXIAL,li2207110000025,G03A01,,647,,,,,,,,,1365,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1932,,USS site,,,,,44753,,,,
RLR07C4702GR,,Res Metal Film 47K Ohm 2% 0.25W(1/4W) ±1,LI2208260000035,G07E04,,348,,,,,,,,,348,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C4703GP,,"Fixed Resistor, Metal Film, 0.25W, 470oh",LI2208260000037,G07D04,,659,,,,,,,,,659,,,,,,M09512,Vishay Semiconductors,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44799,,,,
RLR07C4703GRB14,,RES 470K OHM 2% 1/4W AXIAL,LI2207110000026,G02A03,,100,,,,,,,,,100,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,N/A,,USS site,,,,,44753,,,,
RLR07C4703GSRE6,,RES 470K OHM 2% 1/4W AXIAL,LI2207110000027,G03A01,,699,,,,,,,,,699,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,1944,,USS site,,,,,44753,,,,
RLR07C4R70GMB14,,resistor,PX2401030000299,F02E03,,322,,,,,,,,,322,,,,,,M11888,Vishay,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45294,,,,
RLR07C4R70GMRE5,,Resistor,PX2401030000300,F01C03,,500,,,,,,,,,500,,,,,,M11888,Vishay,,W103,,Astute Electronics GEA Excess/Consignment,,,,,,,USS site,,,,,45294,,,,
RLR07C5100GPRE6,,RES 510 OHM 2% 1/4W AXIAL,LI2207110000028,G02D04,,968,,,,,,,,,968,,,,,,M06762,Vishay Dale,,W103,,Astute Electronics GEA Excess/Consignment,,,,,2103,,USS site,,,,,44753,,,,
